img_name,objs/0/category_id,objs/0/obj,objs/0/bbox/0,objs/0/bbox/1,objs/0/bbox/2,objs/0/bbox/3,objs/0/bbox/4,objs/0/bbox/5,objs/0/bbox/6,objs/0/bbox/7,objs/0/isDifficult,objs/1/category_id,objs/1/obj,objs/1/bbox/0,objs/1/bbox/1,objs/1/bbox/2,objs/1/bbox/3,objs/1/bbox/4,objs/1/bbox/5,objs/1/bbox/6,objs/1/bbox/7,objs/1/isDifficult,objs/2/category_id,objs/2/obj,objs/2/bbox/0,objs/2/bbox/1,objs/2/bbox/2,objs/2/bbox/3,objs/2/bbox/4,objs/2/bbox/5,objs/2/bbox/6,objs/2/bbox/7,objs/2/isDifficult,objs/3/category_id,objs/3/obj,objs/3/bbox/0,objs/3/bbox/1,objs/3/bbox/2,objs/3/bbox/3,objs/3/bbox/4,objs/3/bbox/5,objs/3/bbox/6,objs/3/bbox/7,objs/3/isDifficult,objs/4/category_id,objs/4/obj,objs/4/bbox/0,objs/4/bbox/1,objs/4/bbox/2,objs/4/bbox/3,objs/4/bbox/4,objs/4/bbox/5,objs/4/bbox/6,objs/4/bbox/7,objs/4/isDifficult,objs/5/category_id,objs/5/obj,objs/5/bbox/0,objs/5/bbox/1,objs/5/bbox/2,objs/5/bbox/3,objs/5/bbox/4,objs/5/bbox/5,objs/5/bbox/6,objs/5/bbox/7,objs/5/isDifficult,objs/6/category_id,objs/6/obj,objs/6/bbox/0,objs/6/bbox/1,objs/6/bbox/2,objs/6/bbox/3,objs/6/bbox/4,objs/6/bbox/5,objs/6/bbox/6,objs/6/bbox/7,objs/6/isDifficult,width,height,objs/7/category_id,objs/7/obj,objs/7/bbox/0,objs/7/bbox/1,objs/7/bbox/2,objs/7/bbox/3,objs/7/bbox/4,objs/7/bbox/5,objs/7/bbox/6,objs/7/bbox/7,objs/7/isDifficult,objs/7/bbox/8,objs/7/bbox/9,objs/3/bbox/8,objs/3/bbox/9,objs/5/bbox/8,objs/5/bbox/9,objs/1/bbox/8,objs/1/bbox/9,objs/6/bbox/8,objs/6/bbox/9
Carton_box_img_431.jpg,1,inside_box,524.801,158.185,651.468,154.185,656.134,246.185,528.801,250.851,0,2,outside_box,476.801,110.851,697.467,103.518,702.801,280.852,482.134,294.852,0,1,inside_box,651.134,361.518,855.801,354.185,869.134,531.518,656.468,546.851,0,2,outside_box,569.801,275.185,932.801,264.185,982.468,628.185,572.468,647.185,0,1,inside_box,934.134,159.685,1077.634,158.685,1098.634,308.185,951.634,312.185,0,2,outside_box,855.301,94.685,1103.301,93.351,1151.301,381.352,881.301,388.018,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_463.jpg,1,inside_box,302.109,282.913,424.109,196.247,513.442,305.58,386.109,396.247,0,2,outside_box,419.776,126.913,589.776,339.913,369.776,506.913,195.776,274.913,0,1,inside_box,636.109,129.247,692.109,180.58,622.776,240.58,563.443,187.247,0,2,outside_box,640.776,77.58,752.109,182.58,627.776,293.58,509.776,182.58,0,1,inside_box,859.776,252.914,993.776,456.247,871.11,532.247,734.443,320.913,0,2,outside_box,881.109,159.913,1099.776,483.913,850.442,643.913,649.109,295.913,0,1,inside_box,594.547,474.427,732.547,601.427,644.547,709.427,501.547,577.427,0,1000,1333,2,outside_box,606.88,399.427,834.88,614.094,544.214,718.094,426.88,601.334,0,,,,,,,,,,
Carton_box_img_495.jpg,1,inside_box,338.591,185.786,525.591,130.786,579.591,249.786,386.591,308.786,0,2,outside_box,248.591,138.786,547.591,60.786,640.591,294.786,335.591,388.786,0,1,inside_box,739.591,67.452,888.591,47.452,936.591,189.452,777.591,215.452,0,2,outside_box,638.591,3.452,934.591,0,1031.591,244.452,715.591,305.452,0,1,inside_box,809.996,368.79,898.663,338.79,937.996,445.456,847.996,475.456,0,2,outside_box,749.33,334.123,921.997,281.456,1000.663,477.457,818.496,543.123,0,1,inside_box,361.764,455.274,663.764,444.274,680.764,626.274,356.764,640.274,0,1000,1333,2,outside_box,270.764,368.274,737.764,362.274,781.764,720,259.057,720,0,,,,,,,,,,
Carton_box_img_527.jpg,1,inside_box,119.12,581.812,262.12,618.812,209.12,811.145,65.787,771.812,0,2,outside_box,18.454,488.478,353.454,576.478,265.454,875.478,0,797.478,0,1,inside_box,481.787,537.478,555.12,632.145,472.454,697.478,401.12,600.812,0,2,outside_box,496.12,461.478,632.12,644.145,466.12,767.479,326.787,592.145,0,1,inside_box,363.044,856.057,543.044,888.057,513.044,1049.057,338.044,1018.057,0,2,outside_box,318.044,754.057,647.044,813.057,588.044,1121.057,267.711,1074.89,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_559.jpg,1,inside_box,580.93,156.2,660.43,124.7,689.93,199.7,611.93,231.7,0,2,outside_box,531.097,125.534,679.597,72.034,741.597,219.534,599.097,282.534,0,1,inside_box,683.764,348.867,794.43,320.867,822.43,533.534,713.764,571.534,0,2,outside_box,619.43,294.534,836.43,239.534,880.43,582.534,671.43,650.534,0,1,inside_box,498.097,434.534,577.43,584.534,470.097,660.534,382.097,507.2,0,2,outside_box,529.764,355.534,652.097,599.867,500.097,719.867,282.097,500.867,0,1,inside_box,293.009,151.433,453.675,110.766,505.009,266.1,349.675,314.766,0,1000,1333,2,outside_box,176.009,93.766,453.009,29.766,557.009,318.766,287.009,408.766,0,,,,,,,,,,
Carton_box_img_591.jpg,1,inside_box,761.307,98.772,991.307,202.105,952.64,340.105,710.64,242.772,0,2,outside_box,707.64,0,1082.64,163.772,1001.64,434.772,620.64,284.772,0,1,inside_box,688.64,466.438,871.64,477.438,872.64,614.438,684.64,612.438,0,2,outside_box,627.64,397.438,939.64,416.438,946.64,685.438,624.64,683.438,0,1,inside_box,351.64,353.438,529.64,390.105,492.307,566.105,308.974,531.438,0,2,outside_box,275.974,282.772,606.974,358.105,542.974,663.105,195.974,605.105,0,1,inside_box,477.379,128.952,570.713,142.286,559.379,248.286,462.046,238.286,0,1000,1333,2,outside_box,432.713,76.286,622.712,98.952,598.713,293.619,406.713,277.619,0,,,,,,,,,,
Carton_box_img_623.jpg,1,inside_box,271.155,302.053,419.155,249.053,481.488,389.053,331.489,450.386,0,2,outside_box,158.822,262.719,439.822,162.719,545.822,427.719,281.822,546.719,0,1,inside_box,592.822,325.719,705.489,295.719,743.489,453.053,634.822,491.053,0,2,outside_box,522.822,293.386,743.822,237.386,810.822,490.386,593.822,572.386,0,1,inside_box,465.73,550.253,558.396,580.92,530.396,664.253,437.063,632.92,0,2,outside_box,439.043,495.257,613.043,547.924,556.376,715.924,378.376,668.591,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_655.jpg,1,inside_box,566.225,62.011,683.225,152.011,578.225,264.011,459.225,166.011,0,2,outside_box,539.892,3,787.892,135.678,572.892,365.678,350.892,170.678,0,1,inside_box,734.225,293.344,822.892,354.678,772.225,429.344,684.892,364.678,0,2,outside_box,722.892,235.344,886.559,343.011,785.892,502.344,618.892,373.344,0,1,inside_box,367.868,714.57,609.201,511.904,722.534,651.904,630.534,720,0,2,outside_box,188.607,720,628.607,405.309,856.607,666.643,783.273,720,0,1,inside_box,319.273,328.643,435.94,395.976,305.273,563.309,189.273,487.309,0,1000,1333,2,outside_box,290.94,254.309,511.94,394.309,306.94,661.309,85.6,506.836,0,,,,,,,,,,
Carton_box_img_687.jpg,1,inside_box,390.579,214.877,499.246,200.877,522.579,320.877,408.579,340.877,0,2,outside_box,325.912,167.543,535.246,139.543,589.913,346.21,359.913,394.876,0,1,inside_box,569.912,451.543,766.912,411.543,827.912,613.543,609.912,663.543,0,2,outside_box,468.579,373.21,796.579,309.21,909.912,720,508.579,717.333,0,1,inside_box,778.654,153.392,991.988,117.392,1066.654,273.392,835.988,312.059,0,2,outside_box,657.32,73.392,1055.988,12.059,1217.322,310.725,787.988,390.726,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_15.jpg,1,inside_box,346.716,0,571.716,33.893,534.716,308.893,290.716,271.893,0,2,outside_box,270.716,0.893,667.049,4.226,604.383,423.893,188.383,362.559,0,1,inside_box,236.804,497.275,535.471,541.275,511.471,715.942,206.138,675.942,0,2,outside_box,178.138,409.275,612.804,486.608,583.471,719.942,106.138,720,0,1,inside_box,815.462,95.047,1073.462,149.047,1067.462,563.047,781.462,529.047,0,2,outside_box,707.462,41.047,1083.462,123.047,1071.462,665.047,657.462,615.047,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_47.jpg,1,inside_box,675.236,0.028,933.236,1.028,907.236,227.028,654.236,205.028,0,2,outside_box,571.236,0.695,1049.236,1.028,1019.236,334.028,555.236,287.028,0,1,inside_box,1004.903,297.695,1124.236,303.028,1106.903,452.362,990.903,444.362,0,2,outside_box,957.903,243.028,1196.903,246.028,1165.903,514.028,941.903,499.028,0,1,inside_box,415.831,341.394,609.831,345.394,605.831,530.394,420.831,524.394,0,2,outside_box,373.831,243.394,700.498,259.727,683.497,623.727,358.497,619.06,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_79.jpg,1,inside_box,307.688,281.985,553.688,296.985,545.688,498.985,288.688,494.985,0,2,outside_box,200.688,175.985,646.688,205.985,651.688,599.985,163.688,596.985,0,1,inside_box,838.354,372.651,942.354,373.985,946.688,510.651,840.688,505.651,0,2,outside_box,797.688,320.318,993.354,322.318,1013.688,567.985,800.688,560.985,0,1,inside_box,664.688,30.622,832.688,47.622,836.688,214.622,663.688,197.622,0,2,outside_box,603.688,1.622,893.688,0,893.688,295.622,590.688,273.622,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_111.jpg,1,inside_box,417.252,86.524,492.585,114.524,446.585,195.19,369.252,165.19,0,2,outside_box,403.918,36.19,554.585,90.857,469.252,240.857,315.918,185.524,0,1,inside_box,679.585,124.524,874.585,269.524,791.585,379.524,590.585,231.524,0,2,outside_box,669.252,33.858,977.252,252.524,814.585,485.857,490.585,239.191,0,1,inside_box,508.778,431.792,684.778,497.792,643.778,633.792,458.778,562.792,0,2,outside_box,487.778,353.792,761.445,456.125,681.778,720,389.445,626.125,0,1,inside_box,232.967,220.398,364.967,294.398,270.967,430.398,137.967,352.398,0,1000,1333,2,outside_box,201.634,161.731,455.634,302.731,298.634,545.731,27.634,391.731,0,,,,,,,,,,
Carton_box_img_143.jpg,1,inside_box,485.416,184.575,633.416,250.575,595.416,353.908,436.083,285.908,0,2,outside_box,466.75,121.908,702.083,222.575,630.749,426.575,370.083,320.575,0,1,inside_box,249.083,349.241,402.416,392.575,350.416,543.241,187.083,499.908,0,2,outside_box,194.75,295.575,483.75,374.575,397.75,641.575,73.75,566.575,0,1,inside_box,526.75,505.075,612.75,451.575,659.75,523.575,574.75,578.075,0,2,outside_box,625.083,399.574,719.083,538.908,561.75,641.575,463.083,488.908,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_175.jpg,1,inside_box,510.083,328.759,750.083,333.759,750.083,548.759,499.083,536.759,0,2,outside_box,404.083,224.093,850.75,242.093,862.75,668.093,394.75,636.093,0,1,inside_box,878.992,35.191,1075.992,37.191,1077.992,233.191,869.992,224.191,0,2,outside_box,804.992,1.191,1153.992,1.191,1151.992,331.191,791.992,311.191,0,1,inside_box,1082.667,414.295,1209.667,414.295,1217.667,580.295,1083.667,571.295,0,2,outside_box,1030.667,356.295,1280,356.295,1280,646.295,1035.667,632.295,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_207.jpg,1,inside_box,439.912,25.632,633.912,23.632,622.912,293.632,422.912,294.632,0,2,outside_box,392.912,1.632,726.912,1.632,705.912,382.632,366.912,375.632,0,1,inside_box,413.165,480.395,649.165,499.062,645.832,646.395,405.832,619.729,0,2,outside_box,361.499,409.395,724.499,442.395,709.499,689.395,346.499,654.395,0,1,inside_box,859.354,34.998,1180.688,29.665,1180.688,496.331,851.354,486.998,0,2,outside_box,774.688,0,1201.354,0,1204.021,583.665,757.354,566.332,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_239.jpg,1,inside_box,476.922,256.704,585.422,204.204,658.422,353.204,555.922,412.704,0,2,outside_box,398.089,239.704,616.089,139.037,728.089,375.037,531.089,497.704,0,1,inside_box,389.422,501.704,493.422,515.037,483.423,605.704,379.422,594.37,0,2,outside_box,349.089,450.704,539.089,475.37,521.089,656.037,327.756,638.704,0,1,inside_box,127.756,292.704,274.422,206.037,370.422,336.037,223.756,429.37,0,2,outside_box,272.756,120.037,448.756,364.037,193.756,539.037,0,276.037,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_271.jpg,1,inside_box,570.772,345.912,792.772,341.912,803.772,536.912,566.772,539.912,0,2,outside_box,488.106,257.579,884.106,244.579,915.106,638.579,466.106,630.579,0,1,inside_box,1102.287,395.567,1220.286,388.9,1238.953,538.9,1117.62,538.9,0,2,outside_box,1053.619,340.9,1280,333.567,1280,593.567,1079.62,594.9,0,1,inside_box,891.953,76.9,1068.62,66.234,1085.953,230.9,899.286,234.9,0,2,outside_box,821.286,3.567,1129.286,0.901,1157.953,306.234,828.62,312.901,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_303.jpg,1,inside_box,323.805,224.928,477.805,217.594,499.138,368.261,341.805,383.594,0,2,outside_box,233.138,158.928,513.804,146.261,549.138,428.261,266.471,463.594,0,1,inside_box,616.638,342.428,729.138,345.428,730.638,512.928,615.638,516.428,0,2,outside_box,559.805,293.594,782.805,302.594,784.805,567.594,556.805,583.594,0,1,inside_box,441.13,523.763,519.13,580.43,471.796,657.096,391.13,599.096,0,2,outside_box,431.129,456.93,578.963,565.93,484.61,720,322.61,615.546,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_236.jpg,1,inside_box,326.851,391.244,398.851,251.244,541.518,324.577,464.184,464.577,0,2,outside_box,212.184,424.577,349.518,171.244,613.518,307.244,485.518,559.244,0,1,inside_box,652.184,96.577,784.184,199.244,717.518,299.244,582.851,193.911,0,2,outside_box,642.851,8.577,864.184,184.577,738.851,380.578,495.851,215.244,0,1,inside_box,629.518,448.577,716.184,419.244,742.851,493.911,656.184,527.244,0,2,outside_box,573.518,424.577,741.518,365.91,797.517,524.578,636.184,579.244,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_335.jpg,1,inside_box,504.869,70.834,591.536,61.501,596.869,166.168,510.869,175.501,0,2,outside_box,453.369,27.168,634.369,10.168,641.369,203.168,472.369,223.668,0,1,inside_box,761.203,0,1007.203,32.501,977.203,175.168,739.203,129.834,0,2,outside_box,683.869,0,1091.202,1.333,1031.203,257.834,660.536,187.168,0,1,inside_box,749.034,330.911,918.367,310.911,934.367,425.577,764.367,448.244,0,2,outside_box,693.034,280.244,974.367,244.911,1003.034,474.244,722.367,514.244,0,1,inside_box,440.367,300.577,594.367,301.911,593.701,447.911,441.701,448.577,0,1000,1333,2,outside_box,365.034,245.244,657.701,250.578,654.367,513.244,367.034,520.577,0,,,,,,,,,,
Carton_box_img_268.jpg,1,inside_box,75.35,549.998,224.134,536.313,243.203,743.687,90.652,755.605,0,2,outside_box,0,486.257,293.259,467.188,324.246,796.127,0,819.963,0,1,inside_box,396.87,364.96,494.75,429.05,449.194,512.709,350.541,453.537,0,2,outside_box,374.151,287.266,561.658,407.981,467.495,583.054,280.505,475.49,0,1,inside_box,411.207,692.248,577.676,652.726,608.512,817.963,449.194,862.333,0,2,outside_box,331.397,631.657,631.732,557.765,700.857,893.855,400.521,955.829,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_367.jpg,1,inside_box,454.914,391.298,525.914,355.798,564.414,437.798,488.414,476.798,0,2,outside_box,397.414,371.798,546.081,302.465,616.247,453.132,466.247,531.632,0,1,inside_box,460.611,616.854,609.278,557.52,664.611,718.187,486.611,720,0,2,outside_box,371.611,608.854,653.944,493.52,740.278,719.187,405.278,720,0,1,inside_box,919.183,459.125,998.183,565.125,850.183,662.625,773.683,543.625,0,2,outside_box,941.017,379.792,1096.683,589.458,884.683,720,686.35,519.792,0,1,inside_box,647.017,239.125,862.35,197.792,903.683,315.792,676.35,357.792,0,1000,1333,2,outside_box,561.684,191.792,908.35,127.791,990.349,365.792,625.016,430.458,0,,,,,,,,,,
Carton_box_img_300.jpg,1,inside_box,621.229,345.922,720.447,311.061,757.989,492.067,650.726,516.201,0,2,outside_box,589.05,303.017,779.441,246.704,834.413,532.291,618.547,581.899,0,1,inside_box,885.363,319.106,1134.749,288.268,1156.201,666.369,906.816,643.575,0,2,outside_box,821.006,245.363,1209.832,201.117,1239.33,717.318,843.799,720,0,1,inside_box,631.955,0,707.039,1.341,716.425,122.011,641.341,142.123,0,2,outside_box,602.458,0,757.352,0,761.374,153.575,618.547,190.391,0,1,inside_box,842.458,0,1046.257,0,1050.279,58.994,853.184,105.922,0,1000,1333,2,outside_box,800.894,0,1145.475,0,1145.489,131.449,799.553,193.073,0,,,,,,,,,,
Carton_box_img_402.jpg,1,inside_box,370.742,214.991,582.075,242.324,567.075,442.657,346.075,424.657,0,2,outside_box,273.075,147.657,662.075,209.657,637.075,549.657,227.075,527.657,0,1,inside_box,484.575,0,594.575,0.491,592.575,76.991,482.575,73.991,0,2,outside_box,427.075,0.491,649.075,0,647.075,125.491,421.075,121.991,0,1,inside_box,786.908,0,1080.242,0,1049.575,149.491,770.908,58.824,0,2,outside_box,690.908,0,1161.575,0,1154.909,265.491,670.908,110.824,0,1,inside_box,764.161,324.158,974.828,316.824,993.495,470.824,779.495,484.824,0,1000,1333,2,outside_box,689.495,249.49,1041.495,242.824,1081.495,542.824,717.494,574.824,0,,,,,,,,,,
Carton_box_img_434.jpg,1,inside_box,187.834,3.151,460.394,0,450.941,337.155,159.475,343.457,0,2,outside_box,140.569,1.575,583.282,1.575,575.405,450.591,88.578,466.346,0,1,inside_box,751.274,0,1171.274,1.882,1227.274,583.882,775.274,595.882,0,2,outside_box,643.274,0,1189.274,0,1237.274,709.882,647.941,704.549,0,1,inside_box,148.413,608.734,493.746,619.401,493.746,720,140.413,718.068,0,2,outside_box,80.413,512.734,589.746,535.401,588.412,720,65.746,720,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_466.jpg,1,inside_box,528.373,188.512,659.04,284.512,605.04,377.179,461.04,277.179,0,2,outside_box,517.707,119.179,730.373,273.178,626.373,459.846,388.374,295.178,0,1,inside_box,521.373,522.179,611.873,483.179,646.373,565.179,554.873,604.179,0,2,outside_box,465.54,493.846,630.206,428.846,700.706,592.679,532.706,664.345,0,1,inside_box,275.54,312.845,424.54,384.845,349.04,526.345,190.707,457.012,0,2,outside_box,225.707,243.345,498.707,382.345,371.707,636.345,61.707,499.345,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_498.jpg,1,inside_box,491.542,100.401,681.542,150.401,662.209,284.401,468.875,240.401,0,2,outside_box,435.875,12.401,733.875,91.401,689.875,355.401,385.875,290.401,0,1,inside_box,893.285,223.265,1025.285,284.265,983.285,429.265,842.285,375.265,0,2,outside_box,838.285,126.265,1093.285,239.265,1025.285,507.265,743.285,403.265,0,1,inside_box,786.952,511.931,868.952,529.265,846.952,635.265,762.285,619.931,0,2,outside_box,753.619,454.598,917.619,493.931,877.618,686.598,704.951,660.598,0,1,inside_box,373.618,368.265,629.618,506.265,553.618,662.265,282.618,528.265,0,1000,1333,2,outside_box,338.618,248.598,726.618,467.265,619.952,719.265,135.951,595.265,0,,,,,,,,,,
Carton_box_img_530.jpg,1,inside_box,712.055,270.31,823.055,373.31,755.055,452.81,637.055,345.31,0,2,outside_box,716.388,206.477,895.055,369.144,760.389,532.477,571.055,350.477,0,1,inside_box,648.722,567.977,738.722,553.644,759.055,634.144,667.555,651.644,0,2,outside_box,600.972,534.227,766.972,506.227,809.972,667.727,635.972,702.727,0,1,inside_box,468.622,349.887,582.622,431.886,494.622,544.553,375.288,458.553,0,2,outside_box,443.122,281.886,650.621,442.553,500.288,646.553,271.288,478.887,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_82.jpg,1,inside_box,181.239,108.794,423.239,124.794,424.239,322.794,169.239,316.794,0,2,outside_box,70.905,0.461,513.572,25.794,521.572,427.128,44.239,417.794,0,1,inside_box,759.239,167.128,928.239,161.794,938.905,331.128,774.905,336.461,0,2,outside_box,690.572,90.461,969.572,88.461,996.572,411.461,701.572,423.461,0,1,inside_box,542.572,428.461,680.572,429.461,679.572,537.461,539.572,538.461,0,2,outside_box,488.572,380.461,736.239,375.461,729.072,589.961,487.072,595.961,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_114.jpg,1,inside_box,442.337,85.577,607.837,165.077,569.837,277.077,389.837,198.077,0,2,outside_box,417.837,8.577,684.837,139.577,610.837,358.577,314.837,233.577,0,1,inside_box,599.086,387.299,649.753,462.633,564.419,519.299,509.086,443.966,0,2,outside_box,608.419,330.633,709.753,477.966,554.086,591.966,442.753,425.966,0,1,inside_box,195.419,273.966,375.419,321.966,324.419,488.966,136.419,441.966,0,2,outside_box,123.419,210.966,456.419,300.966,380.086,599.299,5.42,513.966,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_146.jpg,1,inside_box,522.516,166.743,675.516,164.077,690.849,318.077,538.849,323.41,0,2,outside_box,458.183,98.077,719.516,96.077,747.516,385.41,478.849,406.744,0,1,inside_box,710.11,452.015,793.443,440.015,808.776,558.682,724.11,571.349,0,2,outside_box,667.11,413.515,831.11,393.015,865.11,601.015,695.11,625.015,0,1,inside_box,211.11,453.349,447.11,430.349,462.11,611.349,220.11,656.349,0,2,outside_box,100.11,366.349,519.11,336.349,574.443,719.015,111.443,720,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_178.jpg,1,inside_box,610.211,184.361,730.877,196.361,724.211,282.361,601.544,273.028,0,2,outside_box,568.877,134.361,782.878,149.028,771.544,320.361,553.544,311.694,0,1,inside_box,696.877,393.028,912.877,416.028,903.877,608.028,674.877,581.028,0,2,outside_box,624.877,299.694,1011.877,344.028,1005.877,720,575.21,668.361,0,1,inside_box,1029.195,239.855,1193.195,255.855,1196.195,413.855,1026.195,394.855,0,2,outside_box,960.195,168.855,1242.195,186.855,1250.195,497.855,942.195,468.855,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_210.jpg,1,inside_box,486.023,87.863,723.357,107.863,721.357,245.196,484.69,229.863,0,2,outside_box,414.023,10.863,792.023,45.863,784.023,311.863,412.69,292.196,0,1,inside_box,694.162,382.973,732.162,496.973,566.829,547.639,532.162,424.973,0,2,outside_box,472.828,383.639,734.829,310.973,810.162,540.973,538.162,621.639,0,1,inside_box,192.995,433.806,354.995,412.306,368.495,571.139,205.162,591.139,0,2,outside_box,111.162,395.806,423.829,357.806,449.162,631.806,135.266,685.296,0,1,inside_box,241.766,201.796,327.766,183.796,344.266,281.296,258.266,300.296,0,1000,1333,2,outside_box,187.766,168.296,363.266,128.796,393.266,309.796,224.266,349.796,0,,,,,,,,,,
Carton_box_img_242.jpg,1,inside_box,326.996,282.976,522.996,331.976,470.996,525.976,264.996,475.976,0,1,inside_box,480.996,58.309,578.996,76.309,561.662,186.309,458.329,171.643,0,2,outside_box,434.996,0,639.996,31.976,606.996,237.976,396.996,207.976,0,2,outside_box,247.554,206.37,610.22,315.703,523.554,645.036,132.887,555.703,0,1,inside_box,693.887,440.036,897.887,465.036,895.887,616.036,685.887,602.036,0,2,outside_box,631.887,359.036,974.887,398.036,968.887,698.036,616.887,687.036,0,1,inside_box,787.799,50.221,1029.799,172.221,986.799,312.221,730.799,193.221,0,1000,1333,2,outside_box,714.133,0,1126.133,126.554,1038.132,418.554,627.465,233.221,0,,,,,,,,,,
Carton_box_img_274.jpg,1,inside_box,367.943,172.142,453.943,179.142,447.943,276.142,360.609,273.475,0,2,outside_box,326.443,125.142,500.443,140.642,488.943,315.642,310.443,314.642,0,1,inside_box,625.943,133.642,827.943,212.975,793.276,334.975,587.943,262.975,0,2,outside_box,577.276,41.308,902.276,173.308,832.276,416.308,506.276,307.308,0,1,inside_box,573.288,455.368,731.288,451.368,734.621,568.035,576.621,578.702,0,2,outside_box,520.955,400.702,785.955,396.702,792.955,621.702,526.955,646.702,0,1,inside_box,263.621,388.702,428.621,407.702,401.621,562.702,238.621,544.702,0,1000,1333,2,outside_box,195.288,324.035,496.955,369.035,448.621,643.368,135.288,611.368,0,,,,,,,,,,
Carton_box_img_306.jpg,1,inside_box,454.001,146.584,634.667,145.917,639.334,277.25,455.334,279.917,0,2,outside_box,406,83.917,695.334,79.917,697.334,343.25,411.334,345.251,0,1,inside_box,697.27,388.086,771.27,434.586,711.77,518.586,638.77,473.086,0,2,outside_box,685.27,333.419,839.937,419.419,724.603,581.419,573.269,483.419,0,1,inside_box,320.603,452.419,477.936,425.752,500.603,583.086,343.27,609.752,0,2,outside_box,241.936,403.752,544.936,358.752,584.936,644.752,287.936,695.752,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_338.jpg,1,inside_box,378.525,95.982,573.192,91.982,590.525,225.982,394.525,230.649,0,1,inside_box,336.858,375.316,619.858,439.316,590.858,609.316,295.858,550.316,0,2,outside_box,274.858,273.316,702.858,378.316,659.858,716.316,177.858,627.316,0,1,inside_box,770.132,406.344,854.798,401.011,861.465,507.677,774.798,514.344,0,2,outside_box,723.465,359.677,890.798,353.011,905.465,552.344,734.132,569.011,0,1,inside_box,789.798,104.344,931.798,121.677,934.465,273.677,785.798,259.677,0,2,outside_box,712.798,30.344,990.798,62.344,993.798,344.344,702.798,315.344,0,1000,1333,2,outside_box,299.132,28.344,604.132,23.344,638.132,288.344,330.132,300.344,0,,,,,,,,,,
Carton_box_img_370.jpg,1,inside_box,84.06,437.078,245.393,429.744,246.726,639.744,92.726,647.744,0,2,outside_box,1.726,362.078,323.726,350.078,319.726,684.078,18.726,703.078,0,1,inside_box,448.726,268.744,540.06,346.077,483.393,436.078,386.726,361.411,0,2,outside_box,437.393,183.744,613.393,333.411,493.726,513.078,315.393,375.411,0,1,inside_box,424.526,620.684,595.859,590.684,603.192,749.351,441.859,780.684,0,2,outside_box,343.859,546.684,663.859,493.684,680.859,789.684,383.859,860.684,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
Carton_box_img_373.jpg,1,inside_box,973.106,161.036,1148.106,163.036,1147.106,329.036,968.106,319.036,0,2,outside_box,912.106,91.036,1220.106,89.036,1212.106,412.036,900.106,391.036,0,1,inside_box,1150.544,479.386,1265.211,484.719,1265.211,625.386,1149.878,616.053,0,2,outside_box,1105.211,432.386,1279.878,432.386,1280,682.386,1105.877,660.386,0,1,inside_box,661.211,395.053,861.878,405.053,857.211,584.386,649.211,568.386,0,2,outside_box,585.878,315.719,949.878,326.719,953.878,690.719,565.878,644.719,0,,,,,,,,,,,,1000,1333,,,,,,,,,,,,,,,,,,,,,
